home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
11,0,0,0,0,2,Sleeping,22.33,23.92,68.07,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:00:00
11,0,0,1,0,2,Sleeping,23.5,23.9,64.87,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:15:00
11,0,0,2,0,2,Sleeping,23.48,23.87,57.47,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:30:00
11,0,0,3,0,2,Sleeping,23.04,23.83,63.52,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:45:00
11,0,1,4,0,2,Sleeping,21.37,23.71,70.76,2.0,off_peak,3.5,1.75,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:00:00
11,0,1,5,0,2,Sleeping,24.17,23.73,58.59,2.0,off_peak,10.5,5.25,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
11,0,1,6,0,2,Sleeping,21.45,23.62,61.99,2.0,off_peak,10.5,5.25,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
11,0,1,7,0,2,Sleeping,21.6,23.52,65.17,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 01:45:00
11,0,2,8,0,2,Sleeping,23.54,23.52,66.04,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 02:00:00
11,0,2,9,0,2,Sleeping,21.96,23.44,63.95,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 02:15:00
11,0,2,10,0,2,Sleeping,20.66,23.3,60.88,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 02:30:00
11,0,2,11,0,2,Sleeping,22.28,23.25,63.43,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 02:45:00
11,0,3,12,0,2,Sleeping,20.17,23.1,64.7,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 03:00:00
11,0,3,13,0,2,Sleeping,21.92,23.04,63.44,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 03:15:00
11,0,3,14,0,2,Sleeping,22.11,22.99,60.65,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 03:30:00
11,0,3,15,0,2,Sleeping,22.35,22.96,60.65,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 03:45:00
11,0,4,16,0,2,Sleeping,21.67,22.89,62.54,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 04:00:00
11,0,4,17,0,2,Sleeping,23.34,22.92,62.67,2.0,off_peak,10.8,5.4,3.5,0.0,0.0,0.0,7.0,0.3,0.0,2025-01-01 04:15:00
