home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
30,0,0,0,0,2,Sleeping,23.26,23.96,61.78,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:00:00
30,0,0,1,0,2,Sleeping,25.33,24.03,60.12,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:15:00
30,0,0,2,0,2,Sleeping,24.66,24.06,61.01,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:30:00
30,0,0,3,0,2,Sleeping,22.61,23.99,63.35,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:45:00
30,0,1,4,0,2,Sleeping,22.61,23.92,63.14,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:00:00
30,0,1,5,0,2,Sleeping,21.91,23.82,68.75,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:15:00
30,0,1,6,0,2,Sleeping,22.49,23.75,62.51,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:30:00
30,0,1,7,0,2,Sleeping,21.62,23.65,65.32,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
30,0,2,8,0,2,Sleeping,20.92,23.51,62.88,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:00:00
30,0,2,9,0,2,Sleeping,21.83,23.43,61.37,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:15:00
