home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
14,0,0,0,0,2,Sleeping,20.82,23.84,65.76,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:00:00
14,0,0,1,0,2,Sleeping,23.1,23.8,65.2,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:15:00
14,0,0,2,0,2,Sleeping,24.17,23.82,66.43,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:30:00
14,0,0,3,0,2,Sleeping,22.33,23.75,63.87,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:45:00
14,0,1,4,0,2,Sleeping,22.33,23.68,61.74,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:00:00
14,0,1,5,0,2,Sleeping,23.52,23.67,63.08,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
14,0,1,6,0,2,Sleeping,23.46,23.66,64.31,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
14,0,1,7,0,2,Sleeping,20.05,23.48,64.17,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
14,0,2,8,0,2,Sleeping,21.18,23.36,67.75,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:00:00
14,0,2,9,0,2,Sleeping,20.56,23.22,60.76,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:15:00
