home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
37,0,0,0,0,2,Sleeping,23.93,24.0,68.12,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:00:00
37,0,0,1,0,2,Sleeping,22.79,23.94,65.03,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:15:00
37,0,0,2,0,2,Sleeping,24.44,23.96,60.71,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:30:00
37,0,0,3,0,2,Sleeping,23.49,23.94,59.48,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:45:00
37,0,1,4,0,2,Sleeping,22.1,23.85,68.52,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:00:00
37,0,1,5,0,2,Sleeping,23.73,23.84,65.02,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
37,0,1,6,0,2,Sleeping,21.09,23.7,62.38,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
37,0,1,7,0,2,Sleeping,20.64,23.55,68.77,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
37,0,2,8,0,2,Sleeping,20.86,23.42,64.51,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:00:00
37,0,2,9,0,2,Sleeping,19.82,23.24,66.71,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:15:00
37,0,2,10,0,2,Sleeping,20.99,23.12,66.26,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:30:00
37,0,2,11,0,2,Sleeping,22.0,23.07,60.67,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:45:00
37,0,3,12,0,2,Sleeping,22.74,23.05,59.38,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:00:00
37,0,3,13,0,2,Sleeping,23.75,23.09,62.43,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 03:15:00
37,0,3,14,0,2,Sleeping,22.75,23.07,63.34,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 03:30:00
37,0,3,15,0,2,Sleeping,20.93,22.96,67.39,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:45:00
37,0,4,16,0,2,Sleeping,22.34,22.93,63.78,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:00:00
37,0,4,17,0,2,Sleeping,23.12,22.94,63.09,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:15:00
37,0,4,18,0,2,Sleeping,23.35,22.96,61.5,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:30:00
37,0,4,19,0,2,Sleeping,23.15,22.97,68.48,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:45:00
37,0,5,20,0,2,Sleeping,23.26,22.99,62.99,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 05:00:00
37,0,5,21,0,2,Sleeping,23.5,23.01,63.64,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 05:15:00
37,0,5,22,0,2,Sleeping,24.55,23.09,62.38,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 05:30:00
37,0,5,23,0,2,Sleeping,24.77,23.17,61.46,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 05:45:00
37,0,6,24,0,0,Home,23.95,23.21,64.72,5.0,shoulder,11.5,14.375,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 06:00:00
