home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
8,0,0,0,0,2,Sleeping,23.09,23.95,64.77,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:00:00
8,0,0,1,0,2,Sleeping,24.17,23.97,65.21,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:15:00
8,0,0,2,0,2,Sleeping,23.14,23.92,69.62,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:30:00
8,0,0,3,0,2,Sleeping,24.89,23.97,64.75,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:45:00
8,0,1,4,0,2,Sleeping,23.16,23.93,60.52,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:00:00
8,0,1,5,0,2,Sleeping,22.13,23.84,60.91,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:15:00
8,0,1,6,0,2,Sleeping,22.42,23.77,60.73,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:30:00
8,0,1,7,0,0,Home,22.28,23.7,61.86,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 01:45:00
8,0,2,8,0,2,Sleeping,20.97,23.56,66.51,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 02:00:00
8,0,2,9,0,2,Sleeping,21.09,23.44,69.0,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 02:15:00
8,0,2,10,0,2,Sleeping,21.44,23.34,63.3,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 02:30:00
8,0,2,11,0,2,Sleeping,21.37,23.24,63.15,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:45:00
8,0,3,12,0,2,Sleeping,22.29,23.19,64.04,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:00:00
8,0,3,13,0,2,Sleeping,23.28,23.2,67.31,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:15:00
8,0,3,14,0,2,Sleeping,21.55,23.11,64.36,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:30:00
8,0,3,15,0,2,Sleeping,24.03,23.16,67.23,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:45:00
8,0,4,16,0,2,Sleeping,22.92,23.15,60.64,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:00:00
8,0,4,17,0,2,Sleeping,23.11,23.14,61.81,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:15:00
8,0,4,18,0,2,Sleeping,22.42,23.11,66.54,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:30:00
8,0,4,19,0,2,Sleeping,24.98,23.2,66.0,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:45:00
8,0,5,20,0,2,Sleeping,23.93,23.24,66.68,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:00:00
