home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
22,0,0,0,0,0,Home,24.09,24.0,61.06,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:00:00
22,0,0,1,0,2,Sleeping,23.08,23.96,61.96,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:15:00
22,0,0,2,0,2,Sleeping,22.85,23.9,66.16,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:30:00
22,0,0,3,0,2,Sleeping,22.42,23.83,66.68,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:45:00
22,0,1,4,0,2,Sleeping,22.5,23.76,64.31,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:00:00
22,0,1,5,0,2,Sleeping,21.1,23.63,65.04,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
22,0,1,6,0,2,Sleeping,21.33,23.51,61.53,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
22,0,1,7,0,2,Sleeping,21.78,23.43,63.16,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
22,0,2,8,0,0,Home,22.54,23.38,65.43,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 02:00:00
22,0,2,9,0,2,Sleeping,21.9,23.31,62.49,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 02:15:00
22,0,2,10,0,2,Sleeping,22.33,23.26,62.4,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 02:30:00
22,0,2,11,0,2,Sleeping,22.3,23.21,67.27,2.0,off_peak,15.0,7.5,3.5,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 02:45:00
22,0,3,12,0,2,Sleeping,22.15,23.16,67.12,2.0,off_peak,15.0,7.5,3.5,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 03:00:00
22,0,3,13,0,2,Sleeping,22.97,23.15,58.56,2.0,off_peak,15.0,7.5,3.5,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 03:15:00
22,0,3,14,0,2,Sleeping,21.77,23.08,65.68,2.0,off_peak,15.0,7.5,3.5,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 03:30:00
22,0,3,15,0,2,Sleeping,22.44,23.05,69.22,2.0,off_peak,15.0,7.5,3.5,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 03:45:00
22,0,4,16,0,0,Home,23.06,23.05,61.42,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 04:00:00
22,0,4,17,0,0,Home,23.57,23.07,67.5,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:15:00
22,0,4,18,0,2,Sleeping,21.14,22.98,67.41,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:30:00
22,0,4,19,0,2,Sleeping,20.98,22.88,59.55,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:45:00
22,0,5,20,0,2,Sleeping,24.56,22.96,64.16,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:00:00
22,0,5,21,0,2,Sleeping,23.06,22.97,57.41,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:15:00
22,0,5,22,0,2,Sleeping,24.0,23.02,64.55,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:30:00
22,0,5,23,0,2,Sleeping,23.2,23.03,63.05,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:45:00
