home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
10,0,0,0,0,2,Sleeping,21.45,23.87,67.57,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:00:00
10,0,0,1,0,2,Sleeping,23.39,23.85,65.53,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:15:00
10,0,0,2,0,2,Sleeping,22.38,23.78,69.72,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:30:00
10,0,0,3,0,2,Sleeping,22.89,23.73,63.36,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:45:00
10,0,1,4,0,2,Sleeping,23.61,23.72,58.6,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:00:00
10,0,1,5,0,2,Sleeping,21.32,23.6,65.92,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
10,0,1,6,0,2,Sleeping,23.06,23.58,62.07,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
10,0,1,7,0,2,Sleeping,22.67,23.53,66.33,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
10,0,2,8,0,2,Sleeping,20.68,23.39,63.88,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:00:00
10,0,2,9,0,2,Sleeping,22.45,23.34,60.62,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:15:00
10,0,2,10,0,2,Sleeping,21.75,23.26,63.07,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:30:00
10,0,2,11,0,2,Sleeping,22.35,23.22,62.6,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:45:00
10,0,3,12,0,2,Sleeping,22.26,23.17,65.05,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:00:00
10,0,3,13,0,2,Sleeping,22.04,23.11,68.36,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 03:15:00
10,0,3,14,0,2,Sleeping,22.87,23.1,59.85,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:30:00
10,0,3,15,0,2,Sleeping,21.79,23.03,68.73,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:45:00
10,0,4,16,0,2,Sleeping,22.78,23.02,64.3,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:00:00
10,0,4,17,0,2,Sleeping,20.48,22.89,64.85,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:15:00
10,0,4,18,0,2,Sleeping,24.28,22.96,62.66,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:30:00
10,0,4,19,0,0,Home,24.48,23.04,56.55,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:45:00
10,0,5,20,0,2,Sleeping,22.73,23.02,60.35,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:00:00
10,0,5,21,0,2,Sleeping,24.51,23.1,61.23,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:15:00
