home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
0,0,0,0,0,2,Sleeping,23.29,23.96,66.0,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:00:00
0,0,0,1,0,2,Sleeping,21.73,23.85,61.5,3.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:15:00
0,0,0,2,0,0,Home,23.65,23.84,65.84,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:30:00
0,0,0,3,0,0,Home,24.54,23.88,59.36,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:45:00
0,0,1,4,0,2,Sleeping,21.49,23.76,61.72,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:00:00
0,0,1,5,0,2,Sleeping,21.49,23.64,65.53,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
0,0,1,6,0,2,Sleeping,21.66,23.55,63.22,3.0,off_peak,7.0,5.25,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
0,0,1,7,0,2,Sleeping,23.12,23.52,59.5,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
0,0,2,8,0,2,Sleeping,21.84,23.44,65.29,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:00:00
0,0,2,9,0,2,Sleeping,22.06,23.37,71.36,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:15:00
0,0,2,10,0,2,Sleeping,23.14,23.36,65.68,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:30:00
0,0,2,11,0,2,Sleeping,21.01,23.24,62.8,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:45:00
0,0,3,12,0,2,Sleeping,21.35,23.15,68.97,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:00:00
0,0,3,13,0,2,Sleeping,22.5,23.12,67.67,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:15:00
0,0,3,14,0,2,Sleeping,22.79,23.1,64.49,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:30:00
0,0,3,15,0,0,Home,22.57,23.07,61.57,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:45:00
0,0,4,16,0,2,Sleeping,24.23,23.13,60.42,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:00:00
0,0,4,17,0,2,Sleeping,22.99,23.12,64.53,3.0,off_peak,3.5,2.625,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 04:15:00
0,0,4,18,0,2,Sleeping,22.0,23.07,65.45,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:30:00
0,0,4,19,0,2,Sleeping,22.12,23.02,62.15,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 04:45:00
0,0,5,20,0,2,Sleeping,23.2,23.03,67.57,3.0,off_peak,10.5,7.875,3.5,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 05:00:00
