home_id,day,hour,slot_in_day,is_weekend,occupancy,occupancy_name,outdoor_temp_c,indoor_temp_c,humidity_pct,price_inr_kwh,price_period,total_power_kw,slot_cost_inr,power_hvac_kw,power_washer_kw,power_dryer_kw,power_dishwasher_kw,power_ev_charger_kw,power_lighting_kw,power_water_heater_kw,timestamp
21,0,0,0,0,2,Sleeping,24.34,24.02,68.42,2.0,off_peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-01-01 00:00:00
21,0,0,1,0,2,Sleeping,23.34,23.98,65.94,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:15:00
21,0,0,2,0,2,Sleeping,22.42,23.9,65.85,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:30:00
21,0,0,3,0,2,Sleeping,24.82,23.95,63.6,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 00:45:00
21,0,1,4,0,2,Sleeping,22.23,23.86,60.56,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:00:00
21,0,1,5,0,2,Sleeping,21.82,23.76,60.99,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:15:00
21,0,1,6,0,2,Sleeping,23.59,23.75,62.06,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:30:00
21,0,1,7,0,2,Sleeping,21.24,23.63,64.29,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 01:45:00
21,0,2,8,0,2,Sleeping,22.9,23.59,64.04,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:00:00
21,0,2,9,0,2,Sleeping,22.02,23.51,61.3,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:15:00
21,0,2,10,0,2,Sleeping,22.23,23.45,65.62,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:30:00
21,0,2,11,0,2,Sleeping,20.15,23.28,68.07,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 02:45:00
21,0,3,12,0,2,Sleeping,22.7,23.25,63.0,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:00:00
21,0,3,13,0,2,Sleeping,23.35,23.26,60.34,2.0,off_peak,7.0,3.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2025-01-01 03:15:00
21,0,3,14,0,0,Home,20.89,23.14,67.2,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 03:30:00
21,0,3,15,0,2,Sleeping,23.0,23.13,66.09,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 03:45:00
21,0,4,16,0,2,Sleeping,22.64,23.11,65.72,2.0,off_peak,11.5,5.75,0.0,0.0,0.0,0.0,7.0,0.0,4.5,2025-01-01 04:00:00
